Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 777 (đường Trảng Bom - Long Thành),Đoạn từ đường sắt đến giáp ranh xã An Viễn,2100,1120,770,530,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 777 (đường Trảng Bom - Long Thành),Trong đó: Đoạn từ UBND xã ra mỗi bên 500m,2940,1260,840,600,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 777 (đường Trảng Bom - Long Thành),Đoạn từ giáp ranh xã Đồi 61 đến cây xăng Xuân Dũng,2660,1190,770,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 777 (đường Trảng Bom - Long Thành),Đoạn từ cây xăng Xuân Dũng đến phường Tam Phước TP. Biên Hòa,4200,1680,1120,770,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường nhựa từ đường Lê Duẩn đến đường tỉnh 777 (xã Đồi 61),,3850,1820,1190,770,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào khu công nghiệp Giang Điền (từ đường tỉnh 777 đến giáp ranh xã Giang Điền),,4550,1750,1120,770,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Sông Thao - Bàu Hàm,Đoạn từ Quốc lộ 1A đến cầu số 1,2450,1260,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Sông Thao - Bàu Hàm,Đoạn từ cầu số 1 đến giáp ranh xã Sông Thao,1680,840,630,460,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Sông Thao - Bàu Hàm,Đoạn qua xã Sông Thao,1120,560,460,320,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Sông Thao - Bàu Hàm,Đoạn qua xã Bàu Hàm,1050,560,430,290,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường 20 (Hưng Long - Lộ 25 thuộc xã Hưng Thịnh),Đoạn từ Quốc lộ 1 đến đường ray xe lửa,3010,1470,1190,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường 20 (Hưng Long - Lộ 25 thuộc xã Hưng Thịnh),Đoạn còn lại,1820,910,770,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Hưng Bình 1 (xã Hưng Thịnh),Đoạn từ Quốc lộ 1A đến đường ray xe lửa,1890,910,700,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Hưng Bình 1 (xã Hưng Thịnh),Đoạn từ đường ray xe lửa đến đường 20 (Hưng Long- Lộ 25 đoạn còn lại).,1260,630,530,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường 15 (từ Quốc lộ 1 đến đường ray xe lửa xã Hưng Thịnh),,2450,1190,1050,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Đoạn từ giáp ranh thị trấn Trảng Bom đến cầu số 6 (xã Sông Trầu),2800,1260,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Đoạn từ cầu số 6 đến giáp ranh xã Cây Gáo (xã Sông Trầu),2100,980,700,530,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Đoạn từ giáp ranh xã Sông Trầu đến đường vào Công ty Đông Nhi (xã Cây Gáo),1260,630,490,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Đoạn từ đường vào công ty Đông Nhi đến ngã tư Tân Lập (xã Cây Gáo),1750,840,700,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Từ ngã tư Tân Lập đến hết Trường tiểu học Tân Lập (xã Thanh Bình),1610,770,670,460,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Trảng Bom - Thanh Bình,Đoạn còn lại thuộc xã Thanh Bình,1050,560,490,350,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường vào công ty gỗ Rừng Thông (từ đường Trảng Bom - Thanh Bình đến đường liên xã Tây Hòa - Sông Trầu, bao gồm cả đoạn nối vào khu công nghiệp Bàu Xéo)",,2100,1050,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Thác Đá Hàn (từ đường Trảng Bom - Thanh Bình đến Công ty Sông Gianh xã Sông Trầu),,2100,1050,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào Khu di tích lịch sử căn cứ Tỉnh ủy Biên Hòa (U1 xã Thanh Bình),,840,420,320,210,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Hương lộ 24 (xã Thanh Bình),,910,420,320,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên xã Tây Hòa - Sông Trầu (đoạn từ Quốc lộ 1A đi qua khu tái định cư Tây Hòa đến đầu thị trấn xã Tây Hòa),,2240,1120,980,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp Lộc Hòa - Nhân Hòa (nhánh Bắc Quốc lộ 1A xã Tây Hòa),Đoạn giáp Quốc lộ 1A đến Trường THCS Tây Hòa,2240,1120,980,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp Lộc Hòa - Nhân Hòa (nhánh Bắc Quốc lộ 1A xã Tây Hòa),Đoạn từ Trường THCS Tây Hòa đến Nhà máy xử lý chất thải (xã Tây Hòa),1680,840,700,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường ấp Lộc Hòa (nhánh Nam Quốc lộ 1A), từ Quốc lộ 1A đi qua Nhà máy thức ăn gia súc Minh Quân (xã Tây Hòa)",,2240,1120,980,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp Lộc Hòa (giáp nhà thờ Lộc Hòa về hướng Đông đến đường ray xe lửa xã Tây Hòa),,2240,1120,980,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp Lộc Hòa (giáp nhà thờ Lộc Hòa về hướng Tây đến giáp nghĩa địa giáo xứ Lộc Hòa xã Tây Hòa),,2240,1120,980,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường 30 tháng 4 (xã Bàu Hàm),,840,420,350,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường 19 tháng 5 (xã Bàu Hàm, xã Sông Thao)",,840,420,350,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Đức Huy - Thanh Bình - Dốc Mơ (xã Thanh Bình),,840,420,350,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường ranh Hưng Thịnh - Hưng Lộc (xã Hưng Thịnh),Đoạn từ Quốc lộ 1A vào 500m,1960,980,770,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường ranh Hưng Thịnh - Hưng Lộc (xã Hưng Thịnh),Đoạn còn lại,1400,700,560,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Hùng Vương đoạn qua xã Sông Trầu,,7000,2660,1890,1190,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Lê Duẩn đoạn qua xã Đồi 61,,5250,2380,1680,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường bao khu công nghiệp Bàu Xéo (xã Tây Hòa),,3850,1750,1050,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Võ Nguyên Giáp,,5950,2380,1610,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Đông Hòa 7km,Đoạn từ Quốc lộ 1A đến đường sắt,2660,1260,1050,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Đông Hòa 7km,Đoạn từ đường sắt đến đường Đông Hòa - Hưng Thịnh - Trung Hòa,1960,980,840,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Đông Hòa 7km,Đoạn từ đường Đông Hòa - Hưng Thịnh - Trung Hòa đến giáp ranh huyện Thống Nhất,1260,630,530,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Hưng Nghĩa (đoạn từ đường ray xe lửa đến giáp ranh xã Lộ 25 thuộc xã Hưng Thịnh),,1120,560,490,350,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường song hành đường Võ Nguyên Giáp thuộc xã Bình Minh (qua khu tái định cư Bình Minh),,4200,2100,1260,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Phước Tân - Giang Điền (xã Giang Điền),,2800,1470,980,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường ấp 1 đi ấp 2 (xã Sông Trầu),,1750,840,700,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường chợ cây số 9 đi xã Tây Hòa (xã Sông Trầu),,1190,560,490,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường Trung tâm văn hóa xã Sông Trầu đi ấp 4, ấp 5 (xã Sông Trầu)",,1820,910,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường cổng Nhà văn hóa ấp 4 đi ấp 1 (xã Sông Trầu),,1820,910,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường số 25 (từ đường Võ Nguyên Giáp đến đường Bắc Hòa - Phú Sơn xã Bình Minh),,2450,1190,1050,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường kết nối khu công nghiệp Giang Điền đường Võ Nguyên Giáp (đoạn qua xã Giang Điền),,3500,1750,1120,770,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp 2-3-4 (từ đường nhựa giáp ranh huyện Long Thành đến đường ấp 2 xã An Viễn),,1820,910,770,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường ấp 2 (từ đường Trảng Bom - An Viễn đến đường lô cao su xã An Viễn),,1610,770,630,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường ấp 5 - ấp 6 (từ đường ấp 4 - ấp 5 đến cuối đường xã An Viễn),,1960,980,840,600,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vành đai khu công nghiệp (xã Sông Trầu),,2240,1120,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường Sông Trầu - Cây Gáo - Sông Thao (điểm đầu đường Trảng Bom - Thanh Bình, điểm cuối đường 19/5 xã Sông Trầu, Sông Thao, Cây Gáo)","Đoạn từ đường Trảng Bom - Thanh Bình đến hết ranh xã Sông Trầu (xã Sông Trầu, Cây Gáo, Sông Thao)",1050,490,390,280,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường Sông Trầu - Cây Gáo - Sông Thao (điểm đầu đường Trảng Bom - Thanh Bình, điểm cuối đường 19/5 xã Sông Trầu, Sông Thao, Cây Gáo)",Đoạn từ giáp ranh xã Sông Trầu đến đường 19 tháng 5 (xã Sông Thao),910,420,350,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,"Đường Vĩnh Tân - Cây Điệp (đường liên huyện Vĩnh Cửu - Trảng Bom, từ đường Trảng Bom - Thanh Bình đến ngã ba đường giáp ranh với huyện Vĩnh Cửu)",,1120,560,460,320,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tổ 1 ấp Tân Lập 2 (từ đường Trảng Bom - Thanh Bình đến ngã ba đường giáp ranh với huyện Vĩnh Cửu),,910,420,350,280,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường liên ấp Lợi Hà - Tân Thành (từ đường Trảng Bom - Thanh Bình đến Hương lộ 24),,910,420,350,250,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Tây Hòa - Trung Hòa,Đoạn từ Quốc lộ 1A đến cầu Ông Đinh (xã Tây Hòa xã Tây Hòa),2240,1120,910,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Tây Hòa - Trung Hòa,Đoạn từ cầu Ông Đinh đến ngã 3 cuối đường (xã Tây Hòa),1750,840,630,530,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường cổng chính ấp văn hóa An Bình (từ Quốc lộ 1A đến ngã ba Yên Thành),Đoạn từ Quốc lộ 1A đến đường ray xe lửa,2450,1190,980,770,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường cổng chính ấp văn hóa An Bình (từ Quốc lộ 1A đến ngã ba Yên Thành),Đoạn từ đường ray xe lửa đến ngã ba Yên Thành,1750,840,630,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Dốc Độc (từ đường 20 đến đường Đông Hòa 7km (đoạn từ đường ray xe lửa đến đường Đông Hòa - Hưng Thịnh - Trung Hòa),,1610,770,560,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn giáp ranh TP. Biên Hòa đến ngã 3 Trị An,10200,4800,3000,2400,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ ngã 3 Trị An đến giáp nhà thờ Bùi Chu,7200,3360,2100,1680,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ nhà thờ Bùi Chu đến UBND xã Bắc Sơn,5700,2280,1500,1200,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ UBND xã Bắc Sơn đến cầu Suối Đĩa,4320,1800,1200,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ Suối Đĩa đến đường Võ Nguyên Giáp,4920,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ đường Võ Nguyên Giáp đến giáp ranh xã Quảng Tiến,5400,2040,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn qua xã Quảng Tiến,5700,2220,1560,1020,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ giáp ranh thị trấn Trảng Bom đến nhà thờ Lộc Hòa,5100,1680,1200,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ nhà thờ Lộc Hòa đến UBND xã Trung Hòa,4200,1680,1200,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ UBND xã Trung Hòa đến cổng chính 2 ấp xã Đông Hòa,5100,1800,1260,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ cổng chính 2 ấp xã Đông Hòa đến hết đường liên xã Hưng Long - Lộ 25 (bên phải) và Trung tâm Nghiên cứu Nông nghiệp Hưng Lộc (bên trái),4320,1800,1260,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Quốc lộ 1 A,Đoạn từ đường liên xã Hưng Long - Lộ 25 (bên phải) và Trung tâm Nghiên cứu Nông nghiệp Hưng Lộc (bên trái) đến giáp ranh xã Hưng Lộc,3360,1500,960,660,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 762 (Trị An - Sóc Lu),"Các đoạn từ ngã tư Tân Lập đi về các hướng (huyện Vĩnh Cửu, huyện Thống Nhất) 0,5km",1380,720,540,360,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 762 (Trị An - Sóc Lu),Các đoạn còn lại (Đường tỉnh 762),900,480,390,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ ngã 3 Trị An đến công ty Việt Vinh,10200,4800,3000,1800,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ Công ty Việt Vinh đến ngã 3 Hươu Nai,7200,3360,2100,1260,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ ngã 3 Hươu Nai đến Trường tiểu học Sông Mây,5040,2400,1500,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ Trường tiểu học Sông Mây đến cầu Sông Thao,3540,1380,1080,660,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào Trường dạy nghề Hố Nai 3,Đoạn 300m đầu,4380,2100,1500,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào Trường dạy nghề Hố Nai 3,Đoạn còn lại,3900,1920,1500,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào khu công nghiệp Hố Nai (xã Hố Nai 3),,4800,2100,1500,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường vào trại heo Yên Thế từ Quốc lộ 1 đến đường ray xe lửa (xã Hố Nai 3),,4080,1980,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Tuyến chống ùn tắc giao thông (đường vào Công ty thức ăn gia súc Thanh Bình - xã Hố Nai 3),,3600,1800,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường bên hông giáo xứ Sài Quất (400m xã Hố Nai 3),,3600,1800,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN TRẢNG BOM,Đường + Đoạn,,,Đường Ngô Xá (xã Hố Nai 3),,3600,1800,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
