certificate_num;certificate_date;document_num;document_date;service_fee;bank
174;2022-01-18;193;2022-01-17;5500000;HD
177;2022-01-18;212;2022-01-18;3300000;BIDV
179;2022-01-18;214;2022-01-18;5000000;HD
196,1;2022-01-18;146,1;2022-01-13;1650000;VCB
148;2022-01-17;171;2022-01-14;1350000;VCB
148,1;2022-01-17;196;2022-01-17;2200000;VCB
148,2;2022-01-17;184,1;2022-01-17;1650000;VCB
149;2022-01-17;183;2022-01-17;2500000;VCB
149,1;2022-01-17;187;2022-01-17;3300000;VCB
149,2;2022-01-17;196,1;2022-01-17;1800000;VCB
150,1;2022-01-17;199;2022-01-17;1650000;VCB
151;2022-01-17;172;2022-01-14;1650000;VCB
151,1;2022-01-17;177;2022-01-14;1650000;VCB
152;2022-01-17;184;2022-01-17;1650000;VCB
152,1;2022-01-17;178;2022-01-14;2200000;VTB
152,1;2022-01-17;197,1;2022-01-17;2200000;VCB
152,2;2022-01-17;141;2022-01-12;1650000;VCB
152,3;2022-01-17;41,1;2022-01-06;2000000;VCB
154;2022-01-17;186;2022-01-17;1350000;VTB
155;2022-01-17;110;2022-01-11;5500000;HD
156;2022-01-17;188;2022-01-17;1350000;VTB
156,1;2022-01-17;168;2022-01-14;2750000;BIDV
158;2022-01-17;165;2022-01-14;5500000;VCB
158,1;2022-01-17;188,1;2022-01-17;2200000;VCB
159;2022-01-17;112;2022-01-11;5500000;HD
160;2022-01-17;175;2022-01-14;1650000;VCB
160,2;2022-01-17;189,1;2022-01-17;2000000;VCB
4064;2022-01-16;3466;2021-11-16;8000000;VCB
4555;2022-01-15;3865;2021-12-13;1350000;VTB
129;2022-01-14;10;2022-01-04;15000000;HD
129,1;2022-01-14;60;2022-01-07;15000000;BIDV
130;2022-01-14;87,1;2022-01-10;2200000;VCB
130,1;2022-01-14;58,1;2022-01-07;1650000;VCB
131;2022-01-14;166;2022-01-14;1650000;VCB
131,1;2022-01-14;176;2022-01-14;1650000;VCB
132;2022-01-14;121;2022-01-11;3500000;VCB
132,1;2022-01-14;165,1;2022-01-14;3000000;VCB
133/1;2022-01-14;174;2022-01-14;2200000;BIDV
134,1;2022-01-14;143,1;2022-01-13;3850000;BIDV
135,1;2022-01-14;171,1;2022-01-14;4500000;VCB
135,1;2022-01-14;172,1;2022-01-14;2300000;BIDV
135,2;2022-01-14;153;2022-01-13;1650000;VCB
136;2022-01-14;149;2022-01-13;2200000;VCB
136,1;2022-01-14;59,1;2022-01-07;3300000;BIDV
137;2022-01-14;157;2022-01-13;1800000;VCB
139;2022-01-14;158;2022-01-13;2200000;VCB
140;2022-01-14;156;2022-01-13;1800000;SHINHAN
145;2022-01-14;160;2022-01-13;2200000;VCB
106,1;2022-01-13;89,1;2022-01-10;1650000;VCB
107,1;2022-01-13;117;2022-01-11;2800000;VCB
108,1;2022-01-13;163;2022-01-13;2200000;VCB
110;2022-01-13;132;2022-01-12;2200000;VCB
110,1;2022-01-13;92,1;2022-01-10;1650000;VCB
111;2022-01-13;142;2022-01-12;1650000;VCB
111,1;2022-01-13;242;2022-01-13;2000000;VCB
112;2022-01-13;134;2022-01-12;1350000;VTB
112,1;2022-01-13;146;2022-01-13;2200000;VCB
113;2022-01-13;83;2022-01-10;5000000;HD
114;2022-01-13;82;2022-01-10;3300000;HD
115;2022-01-13;23;2022-01-04;3300000;HD
116;2022-01-13;145;2022-01-13;1650000;VCB
117;2022-01-13;135;2022-01-12;1350000;VTB
118;2022-01-13;150;2022-01-13;1650000;VCB
119;2022-01-13;151;2022-01-13;1650000;VCB
120;2022-01-13;138;2022-01-12;1650000;VTB
121;2022-01-13;139;2022-01-12;1350000;VTB
123;2022-01-13;136;2022-01-12;2200000;VCB
124;2022-01-13;101,1;2022-01-10;1650000;VCB
125;2022-01-13;137;2022-01-12;3300000;VCB
100;2022-01-12;59;2022-01-07;7700000;BIDV
100,1;2022-01-12;3962,1;2021-12-20;1100000;VCB
101;2022-01-12;130;2022-01-12;1900000;BIDV
101,1;2022-01-12;124;2022-01-12;2500000;VCB
102;2022-01-12;115;2022-01-11;2300000;VCB
103;2022-01-12;8,1;2022-01-04;5400000;VCB
104;2022-01-12;131;2022-01-12;1800000;VCB
94,1;2022-01-12;133;2022-01-12;1650000;VCB
95,1;2022-01-12;88,1;2022-01-10;2200000;VCB
96,1;2022-01-12;3772,1;2021-12-07;3300000;BIDV
97;2022-01-12;125;2022-01-12;1650000;VCB
97,1;2022-01-12;93,1;2022-01-10;1100000;VCB
98;2022-01-12;127;2022-01-12;4400000;BIDV
98,1;2022-01-12;106;2022-01-11;2500000;VCB
99;2022-01-12;114;2022-01-11;1800000;VTB
99,1;2022-01-12;94,1;2022-01-10;1650000;VCB
75;2022-01-11;66;2022-01-07;1800000;VCB
75,1;2022-01-11;81,1;2022-01-10;2000000;SHINHAN
76;2022-01-11;105;2022-01-11;2500000;HD
76,1;2022-01-11;116;2022-01-11;1650000;VCB
77;2022-01-11;87;2022-01-10;2200000;VCB
77,1;2022-01-11;109;2022-01-11;2750000;BIDV
78;2022-01-11;98;2022-01-10;1800000;SHINHAN
79;2022-01-11;99;2022-01-10;2300000;SHINHAN
79,1;2022-01-11;96,1;2022-01-10;2000000;SHINHAN
80;2022-01-11;84;2022-01-10;1800000;VTB
83;2022-01-11;65;2022-01-07;2700000;HD
84;2022-01-11;2,1;2022-01-04;10000000;HD
85;2022-01-11;108;2022-01-11;5500000;HD
87;2022-01-11;102;2022-01-10;2500000;VCB
88;2022-01-11;103;2022-01-10;2200000;VCB
89;2022-01-11;104;2022-01-10;1350000;VTB
90;2022-01-11;80,1;2022-01-10;3300000;VCB
91;2022-01-11;79,1;2022-01-10;2200000;VCB
92;2022-01-11;22;2022-01-04;3300000;HD
52,1;2022-01-10;71;2022-01-07;1650000;VTB
52,4;2022-01-10;40,1;2022-01-06;8800000;VCB
53,1;2022-01-10;94;2022-01-10;2000000;VCB
54,1;2022-01-10;96;2022-01-10;1650000;VCB
55;2022-01-10;4061;2021-12-27;11000000;BIDV
55;2022-01-10;4061;2021-12-27;11000000;BIDV
55,1;2022-01-10;72;2022-01-07;4000000;VCB
57,1;2022-01-10;61;2022-01-07;550000;VCB
59,1;2022-01-10;86;2022-01-10;1650000;VCB
60,1;2022-01-10;90,1;2022-01-10;1650000;VCB
61,1;2022-01-10;91,1;2022-01-10;2000000;VCB
62;2022-01-10;50;2022-01-06;2200000;VCB
62,1;2022-01-10;97;2022-01-10;2200000;BIDV
63;2022-01-10;81;2022-01-10;2100000;VCB
63,1;2022-01-10;95,1;2022-01-10;2200000;VCB
64;2022-01-10;80;2022-01-10;1800000;VCB
64,1;2022-01-10;97,1;2022-01-10;1650000;VCB
65;2022-01-10;69;2022-01-07;2800000;VCB
66;2022-01-10;70;2022-01-07;3300000;VCB
67;2022-01-10;88;2022-01-10;8800000;HD
67,1;2022-01-10;100,1;2022-01-10;2000000;VCB
69;2022-01-10;89;2022-01-10;1350000;VTB
70;2022-01-10;90;2022-01-10;3000000;VCB
71;2022-01-10;91;2022-01-10;3500000;VCB
72;2022-01-10;53;2022-01-06;2200000;VCB
73;2022-01-10;93;2022-01-10;4500000;VCB
74;2022-01-10;92;2022-01-10;1350000;VTB
78,1;2022-01-10;101;2022-01-10;2200000;VCB
42;2022-01-07;4100,1;2021-12-29;1650000;VTB
42,1;2022-01-07;54;2022-01-06;2200000;VCB
42,2;2022-01-07;60,1;2022-01-07;2200000;VCB
43,1;2022-01-07;73;2022-01-07;1650000;VCB
44,1;2022-01-07;56;2022-01-06;1800000;VCB
45,1;2022-01-07;3933,1;2021-12-17;1800000;VCB
46;2022-01-07;63;2022-01-07;2200000;VCB
46,1;2022-01-07;20;2022-01-04;1800000;VCB
47;2022-01-07;35;2022-01-05;1650000;VTB
47,1;2022-01-07;57,1;2022-01-07;3300000;VCB
48;2022-01-07;4074;2021-12-27;3500000;HD
48,1;2022-01-07;25,1;2022-01-05;1800000;VCB
49;2022-01-07;4102;2021-12-29;5500000;HD
49,1;2022-01-07;11,1;2022-01-04;3300000;VCB
50,1;2022-01-07;12,1;2022-01-04;3300000;BIDV
50,1;2022-01-07;61,1;2022-01-07;3300000;VCB
50,2;2022-01-07;27,4;2022-01-05;2500000;VCB
51;2022-01-07;64;2022-01-07;1500000;VCB
51,1;2022-01-07;62,1;2022-01-07;1650000;VCB
7,1;2022-01-07;4112;2021-12-29;1650000;VCB
20,1;2022-01-06;48;2022-01-06;1650000;VCB
22;2022-01-06;19;2022-01-04;1650000;VCB
23,1;2022-01-06;37;2022-01-05;1650000;VCB
24;2022-01-06;33;2022-01-05;3300000;AGRI
25;2022-01-06;46;2022-01-06;1650000;VCB
25,1;2022-01-06;47;2022-01-06;2200000;BIDV
26;2022-01-06;45;2022-01-06;1650000;VCB
27;2022-01-06;43;2022-01-06;2750000;VCB
27,1;2022-01-06;10,1;2022-01-04;2200000;VCB
28;2022-01-06;41;2022-01-06;2300000;VCB
29;2022-01-06;40;2022-01-06;3000000;VCB
30;2022-01-06;38;2022-01-06;1800000;VCB
31;2022-01-06;12;2022-01-04;2000000;VCB
31,1;2022-01-06;39,1;2022-01-06;3300000;VCB
31,2;2022-01-06;3972,1;2021-12-21;2500000;VCB
38;2022-01-06;3968;2021-12-20;27500000;HD
39;2022-01-06;5;2022-01-04;11000000;HD
39;2022-01-06;5;2022-01-04;11000000;HD
40;2022-01-06;4007;2021-12-22;1800000;VCB
13;2022-01-05;24;2022-01-05;1650000;VCB
13,1;2022-01-05;24,1;2022-01-05;2000000;VCB
14;2022-01-05;4109;2021-12-29;1650000;VCB
14,2;2022-01-05;28,1;2022-01-05;2000000;VCB
15;2022-01-05;29;2022-01-05;2000000;VCB
15,1;2022-01-05;32;2022-01-05;1650000;VCB
16;2022-01-05;14;2022-01-04;1800000;SHINHAN
16;2022-01-05;14;2022-01-04;1800000;SHINHAN
16,1;2022-01-05;1260,4;2022-01-04;4000000;VCB
16,2;2022-01-05;26,1;2022-01-05;6600000;VCB
16,3;2022-01-05;6,1;2022-01-04;3300000;BIDV
17;2022-01-05;25;2022-01-05;1650000;VCB
17,1;2022-01-05;4,1;2022-01-04;2200000;VCB
18;2022-01-05;4139;2021-12-31;7700000;VCB
18;2022-01-05;16;2022-01-04;3500000;VCB
18,1;2022-01-05;4088;2021-12-28;22000000;VCB
18,2;2022-01-05;34;2022-01-05;1650000;VCB
19;2022-01-05;28;2022-01-05;3500000;VCB
19,1;2022-01-05;31;2022-01-05;2200000;BIDV
23;2022-01-05;30;2022-01-05;1800000;SHINHAN
1,1;2022-01-04;4;2022-01-04;3000000;HD
10,1;2022-01-04;9,1;2022-01-04;2000000;VCB
11,1;2022-01-04;14,1;2022-01-04;9900000;VCB
12,1;2022-01-04;18,1;2022-01-04;2200000;VCB
2;2022-01-04;8;2022-01-04;1650000;VCB
2,1;2022-01-04;4147;2021-12-31;2000000;VCB
2,2;2022-01-04;1;2022-01-04;2200000;VCB
3,1;2022-01-04;7,1;2022-01-04;2000000;VCB
3,2;2022-01-04;18;2022-01-04;1650000;VCB
3,3;2022-01-04;13;2022-01-04;1800000;VCB
4,2;2022-01-04;19,1;2022-01-04;2000000;VCB
5,1;2022-01-04;4013,1;2021-12-23;1800000;VCB
7;2022-01-04;3742;2021-12-06;27000000;HD
8;2022-01-04;7;2022-01-04;3500000;VCB
;;;;24752061888;
