Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Bảo Bình,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Long Giao - Bảo Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Ấp 3 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Ấp 5 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường tỉnh 765 đi Làng Dân tộc,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Khu 3 ấp 6,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Ấp 6 - 7 Sông Ray,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Sông Ray,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Long Giao - Bảo Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Ấp 3 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Ấp 5 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường tỉnh 765 đi Làng Dân tộc,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Khu 3 ấp 6,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Ấp 6 - 7 Sông Ray,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Tây,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Long Giao - Bảo Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Ấp 3 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Ấp 5 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường tỉnh 765 đi Làng Dân tộc,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Khu 3 ấp 6,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Ấp 6 - 7 Sông Ray,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Đông,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Long Giao - Bảo Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Ấp 3 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Ấp 5 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường tỉnh 765 đi Làng Dân tộc,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Khu 3 ấp 6,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Ấp 6 - 7 Sông Ray,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Bảo,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Long Giao - Bảo Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Ấp 3 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Ấp 5 Lâm San - Quảng Thành,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường tỉnh 765 đi Làng Dân tộc,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Khu 3 ấp 6,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Ấp 6 - 7 Sông Ray,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Láng Me - Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường La Hoa - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Khu Công nghệ Sinh học,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Ấp 4 - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường ấp 10 - 11 xã Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Suối Lức - Rừng Tre,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường tỉnh 765 đi Cọ Dầu,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Nhân Nghĩa,Đường Lộ 25 - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Xuân Định - Lâm San (đường Xuân Bảo đi Đường tỉnh 764),,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Sông Nhạn - Dầu Giây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Nhân Nghĩa - Sông Nhạn,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Xuân Đông - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Nhân Nghĩa - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Chốt Mỹ - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Xuân Đường - Thừa Đức,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường chợ Xuân Bảo - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Tân Mỹ - Nhân Nghĩa,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Xuân Tâm - Xuân Đông,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Bình Tiến - Xuân Phú - Xuân Tây,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Hương lộ 10,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
Huyện Cẩm Mỹ,Phường + Đường + NA,,Xã Xuân Mỹ,Đường Tân Bình,,110,90,80,70,NUÔI TRỒNG THỦY SẢN,
